# soak_growth seconds=240 sample_ms=1000 concurrency=16 cycle_ms=20
# replay_capacity=2097152 leak_bytes=0 mallinfo2=1
t_ms,cycles,fails,rss_kb,rss_anon_kb,rss_file_kb,rss_anon_huge_kb,fds,timers,sessions,proxy_sessions,proxy_streams,uordblks,hblkhd,arena,up_accepts,up_closes,up_short
220024,8789,0,96640,90832,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8789,8773,0
221017,8829,0,96644,90836,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8829,8813,0
222015,8869,0,96644,90836,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8869,8853,0
223007,8909,0,96656,90848,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8909,8893,0
224016,8949,0,96664,90856,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8949,8933,0
225013,8989,0,96668,90860,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8989,8973,0
226005,9029,0,96672,90864,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9029,9013,0
227009,9070,0,96684,90876,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9070,9054,0
228007,9110,0,96684,90876,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9110,9094,0
229024,9152,0,96692,90884,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9152,9136,0
230020,9192,0,96692,90884,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9192,9176,0
231019,9232,0,96700,90892,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9232,9216,0
232011,9272,0,96708,90900,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9272,9256,0
233016,9312,0,96712,90904,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9312,9296,0
234025,9352,0,96716,90908,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9352,9336,0
235010,9391,0,96720,90912,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9391,9375,0
236014,9431,0,96736,90928,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9431,9415,0
237009,9471,0,96740,90932,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9471,9455,0
238023,9511,0,96752,90944,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9511,9495,0
239004,9550,0,96764,90956,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9550,9534,0
240023,9591,0,96764,90956,5808,88064,76,33,16,16,16,13427584,84115456,13574144,9591,9575,0
